,Bad Battery,Empty Fuel,Empty Gauge,No Start
73455,False,False,False,True
73456,False,False,False,False
73457,False,False,False,False
73458,False,False,False,False
73459,False,False,False,False
73460,False,False,False,False
73461,False,False,False,False
73462,False,False,False,False
73463,False,False,True,False
73464,True,False,False,True
73465,False,False,False,False
73466,False,False,False,False
73467,False,False,True,False
73468,False,False,False,False
73469,False,True,True,True
73470,False,False,False,False
73471,False,False,False,False
73472,False,False,False,True
73473,False,True,True,True
73474,False,True,True,True
73475,True,True,True,True
73476,False,True,True,True
73477,False,True,False,True
73478,False,True,True,True
73479,False,False,False,False
73480,False,True,True,True
73481,False,False,False,False
73482,False,True,False,True
73483,True,True,True,True
73484,False,True,True,True
73485,False,False,False,False
73486,False,False,False,False
73487,False,True,True,True
73488,False,False,True,False
73489,False,False,False,False
73490,False,False,False,True
73491,False,False,False,False
73492,False,False,False,False
73493,False,True,True,True
73494,False,False,False,False
73495,False,False,False,False
73496,False,True,True,True
73497,False,True,True,True
73498,False,False,False,False
73499,False,False,False,False
73500,False,False,False,False
73501,False,False,False,False
73502,False,False,True,False
73503,False,False,False,False
73504,False,False,False,False
73505,False,False,False,False
73506,False,False,False,False
73507,False,False,True,False
73508,False,False,False,False
73509,False,True,True,True
73510,False,False,False,False
73511,False,False,True,False
73512,False,False,False,False
73513,False,False,False,False
73514,False,True,True,True
73515,False,False,False,False
73516,False,True,True,True
73517,False,False,False,False
73518,False,False,False,False
73519,False,True,False,True
73520,False,False,False,False
73521,False,False,False,False
73522,False,False,False,False
73523,False,True,True,True
73524,False,False,False,True
73525,False,False,False,False
73526,False,False,False,False
73527,False,False,False,False
73528,False,True,True,True
73529,True,False,False,True
73530,False,False,False,False
73531,False,False,False,False
73532,False,False,False,False
73533,False,False,True,False
73534,False,False,False,False
73535,False,False,True,False
73536,False,False,False,False
73537,True,False,False,True
73538,False,False,False,False
73539,False,True,True,False
73540,False,False,False,False
73541,True,True,False,True
73542,False,False,False,False
73543,False,False,False,False
73544,True,False,True,True
73545,False,False,False,False
73546,False,False,False,False
73547,False,False,False,False
73548,True,False,True,True
73549,True,False,False,True
73550,False,True,False,True
73551,False,False,False,False
73552,True,False,False,True
73553,False,False,False,True
73554,False,False,False,False
73555,False,True,False,True
73556,False,True,True,True
73557,False,False,False,False
73558,False,False,False,False
73559,True,False,False,True
73560,False,False,True,False
73561,False,False,False,False
73562,False,True,True,True
73563,False,True,True,True
73564,False,False,False,False
73565,True,False,False,True
73566,False,False,False,True
73567,False,False,False,False
73568,False,False,False,False
73569,False,False,False,False
73570,False,False,False,False
73571,False,False,False,False
73572,False,False,False,False
73573,False,False,False,False
73574,False,False,False,False
73575,False,False,False,False
73576,True,False,False,True
73577,False,False,False,False
73578,False,False,False,False
73579,False,False,False,True
73580,True,True,True,True
73581,False,False,True,False
73582,False,True,True,False
73583,False,False,False,False
73584,False,False,False,False
73585,False,False,False,False
73586,False,True,True,True
73587,False,False,False,False
73588,True,False,False,True
73589,True,False,False,True
73590,False,True,True,True
73591,False,False,False,False
73592,False,False,False,False
73593,False,False,False,True
73594,False,False,False,False
73595,False,False,False,False
73596,False,False,False,False
73597,False,False,False,False
73598,False,True,True,True
73599,False,False,False,False
73600,False,False,False,False
73601,True,False,False,False
73602,False,True,True,True
73603,False,False,False,False
73604,False,False,False,False
73605,False,False,False,True
73606,False,False,True,False
73607,False,False,False,False
73608,False,True,True,False
73609,False,False,False,False
73610,False,False,False,False
73611,False,False,False,False
73612,False,False,False,False
73613,False,False,False,False
73614,False,False,False,False
73615,True,True,True,True
73616,False,False,False,True
73617,False,False,False,False
73618,False,False,False,False
73619,False,False,False,False
73620,False,False,False,False
73621,False,False,False,False
73622,False,False,False,False
73623,False,True,True,False
73624,False,False,True,False
73625,False,False,False,False
73626,False,False,False,False
73627,False,True,True,True
73628,False,False,False,False
73629,False,True,True,True
73630,False,False,False,False
73631,False,False,False,True
73632,True,False,False,True
73633,False,False,False,False
73634,False,False,True,False
73635,True,False,False,True
73636,False,False,False,False
73637,False,False,False,False
73638,False,True,False,True
73639,False,False,False,False
73640,False,False,True,False
73641,True,False,False,True
73642,False,False,False,False
73643,False,True,False,True
73644,False,True,True,True
73645,False,False,False,False
73646,False,False,False,False
73647,False,False,False,False
73648,False,False,False,False
73649,False,False,False,False
73650,False,False,False,False
73651,False,False,False,False
73652,False,False,False,False
73653,False,False,False,False
73654,False,False,False,False
73655,False,False,False,False
73656,False,False,True,False
73657,False,False,False,False
73658,False,True,True,True
73659,False,False,False,False
73660,False,False,False,False
73661,False,False,False,False
73662,True,False,True,True
73663,True,False,True,True
73664,False,False,False,False
73665,False,False,True,False
73666,False,False,False,False
73667,False,False,False,False
73668,False,True,True,True
73669,False,False,False,False
73670,False,False,False,False
73671,True,False,False,True
73672,False,False,False,False
73673,True,False,False,True
73674,False,False,False,False
73675,False,False,False,True
73676,False,False,True,False
73677,False,False,False,False
73678,False,False,False,False
73679,False,False,False,False
73680,False,False,False,False
73681,False,False,False,False
73682,False,False,True,False
73683,False,False,False,False
73684,False,False,False,True
73685,False,False,False,False
73686,False,True,True,False
73687,False,False,False,False
73688,False,True,True,True
73689,False,False,False,False
73690,False,False,False,False
73691,False,False,False,False
73692,False,False,False,False
73693,False,False,False,False
73694,False,False,False,False
73695,False,False,False,False
73696,True,False,False,True
73697,True,False,True,True
73698,False,False,False,False
73699,False,False,False,False
73700,False,False,False,False
73701,True,False,False,True
73702,False,True,True,True
73703,False,False,True,False
73704,False,True,True,True
73705,False,False,False,False
73706,True,False,False,True
73707,False,False,False,False
73708,False,False,False,False
73709,True,True,True,True
73710,False,False,False,True
73711,False,False,True,False
73712,False,False,False,True
73713,True,False,True,True
73714,False,False,False,False
73715,False,False,False,False
73716,False,False,True,False
73717,False,False,False,False
73718,False,True,True,True
73719,False,False,False,False
73720,False,False,True,False
73721,False,False,False,False
73722,False,False,False,False
73723,False,True,True,True
73724,False,False,False,False
73725,False,False,False,False
73726,False,True,True,True
73727,True,True,True,True
73728,False,True,False,True
73729,False,False,False,False
